日期,交运设备,燃气,汽车零部件,航运港口,房地产服务,仪器仪表,采掘行业,游戏,汽车服务,电网设备,中药,风电设备,珠宝首饰,酿酒行业,纺织服装,包装材料,保险,环保行业,证券,计算机设备,公用事业,铁路公路,生物制品,航空机场,非金属材料,造纸印刷,互联网服务,塑料制品,光学光电子,钢铁行业,橡胶制品,多元金融,航天航空,光伏设备,煤炭行业,石油行业,工程咨询服务,化学制药,工程建设,农牧饲渔,消费电子,工程机械,医疗服务,化学原料,通信设备,文化传媒,房地产开发,汽车整车,医药商业,水泥建材,装修建材,通用设备,贵金属,化纤行业,玻璃玻纤,电子化学品,教育,贸易行业,有色金属,半导体,装修装饰,食品饮料,旅游酒店,小金属,电机,家用轻工,银行,电子元件,专业服务,电源设备,美容护理,专用设备,医疗器械,物流行业,船舶制造,化肥行业,农药兽药,软件开发,通信服务,电力行业,电池,商业百货,家电行业,综合行业,化学制品,能源金属
2018-09-12,5831.96,,14229.16,6193.59,,5984.71,,,,9776.69,,,487.41,23106.34,8656.97,452.66,1143.63,492.9,70292.69,721.12,5664.12,4233.13,,3845.48,,5360.05,10863.95,6342.86,,4666.06,,447.01,21687.65,,4738.41,4234.78,621.43,18681.71,13312.79,7709.52,,546.92,704.1,,7131.55,6957.79,12113.11,,,17509.87,10795.44,13492.81,538.56,8705.85,15456.17,,495.12,7840.87,7667.02,,537.41,12428.56,10848.91,,,24708.16,2541.76,8877.35,,,,891.93,,4600.64,349.04,566.52,658.36,539.1,930.94,8071.93,,11540.62,8430.05,4455.35,10914.29,
2018-09-13,5903.37,,14362.31,6262.2,,6062.35,,,,9877.07,,,492.48,23233.77,8683.92,458.69,1165.0,495.91,71198.73,732.2,5808.07,4271.62,,3885.12,,5410.25,11002.51,6389.09,,4710.48,,451.36,22214.44,,4783.79,4381.34,624.36,18587.96,13398.55,7734.65,,552.55,703.55,,7305.45,6972.05,12180.3,,,17632.85,10864.7,13608.83,542.87,8736.53,15572.92,,494.85,7932.41,7739.97,,539.34,12469.44,10929.52,,,24481.74,2567.46,8967.63,,,,906.39,,4670.58,357.16,571.48,663.76,546.14,942.63,8121.94,,11621.23,8464.71,4476.91,11010.61,
2018-09-14,5830.57,,14409.38,6305.89,,6006.75,,,,9840.83,,,488.41,23588.12,8594.38,454.74,1164.26,491.52,70702.75,719.35,5761.4,4252.21,,3885.94,,5329.68,10796.77,6324.37,,4703.06,,447.27,21383.96,,4779.15,4306.63,619.72,18314.72,13247.95,7647.68,,544.67,691.36,,7137.47,6900.82,12136.39,,,17573.47,10790.43,13454.29,535.9,8655.83,15444.6,,488.64,7910.59,7729.24,,533.81,12434.77,10904.49,,,23840.59,2554.36,8813.71,,,,893.89,,4625.58,349.93,571.0,660.17,533.29,924.77,8092.38,,11525.01,8437.8,4444.62,10886.33,
2018-09-17,5684.39,,14025.17,6232.98,,5925.38,,,,9751.37,,,483.98,23439.85,8437.6,444.27,1150.95,478.88,70344.45,708.21,5849.82,4222.78,,3856.85,,5207.0,10596.39,6201.58,,4604.31,,441.48,21222.88,,4699.24,4313.61,605.04,17903.13,12956.29,7528.07,,535.93,678.38,,7055.95,6774.25,11960.09,,,17209.81,10545.8,13254.27,520.08,8472.49,15289.34,,476.32,7859.57,7541.26,,523.02,12316.31,10798.36,,,22935.99,2527.29,8621.18,,,,879.04,,4569.86,344.55,559.22,664.58,525.43,907.22,8073.46,,11357.27,8236.65,4350.17,10645.32,
2018-09-18,5872.96,,14176.35,6306.26,,6029.19,,,,9955.47,,,491.4,23890.86,8561.92,446.33,1177.81,487.41,71738.64,723.47,5895.23,4297.55,,3905.02,,5283.75,10791.4,6307.86,,4745.28,,450.08,21425.42,,4787.6,4337.73,618.66,18213.82,13505.08,7586.34,,545.11,690.21,,7166.69,6918.98,12120.03,,,17843.26,10705.33,13476.13,528.06,8600.53,15496.3,,480.2,8012.2,7692.59,,532.08,12462.91,10933.75,,,23359.34,2567.0,8791.27,,,,895.43,,4689.03,349.13,567.6,680.7,536.09,921.92,8185.59,,11558.62,8378.63,4411.98,10861.58,
2018-09-19,5920.2,,14322.23,6383.28,,6095.82,,,,9999.52,,,494.75,24297.88,8646.99,449.46,1198.03,491.99,71999.77,728.25,5959.52,4326.17,,3981.63,,5340.37,10893.43,6367.09,,4767.46,,454.99,21676.37,,4840.86,4437.2,626.34,18399.98,13581.09,7654.41,,552.11,696.41,,7228.28,6969.47,12377.1,,,17927.2,10981.4,13662.66,533.83,8654.34,15689.39,,484.22,8070.93,7796.74,,535.44,12622.19,11058.73,,,23581.13,2622.35,8904.35,,,,909.1,,4741.01,352.22,573.53,690.11,541.08,932.93,8244.29,,11693.82,8507.4,4462.89,10965.0,
2018-09-20,5906.24,,14325.64,6352.57,,6071.09,,,,9977.62,,,496.12,24119.5,8634.95,451.2,1187.94,492.98,71805.51,724.56,5893.71,4318.95,,3986.74,,5371.54,10826.6,6353.73,,4783.38,,453.15,21357.92,,4832.68,4428.97,623.18,18320.46,13586.01,7607.01,,552.43,695.62,,7155.46,6955.73,12354.3,,,17881.99,10936.79,13613.56,535.11,8661.76,15603.68,,485.61,8107.44,7839.36,,534.16,12595.09,11161.9,,,23661.83,2640.02,8885.05,,,,904.43,,4755.6,350.16,576.03,690.15,537.05,929.11,8219.71,,11689.24,8520.29,4460.62,10984.2,
2018-09-21,5975.14,,14605.1,6435.09,,6119.9,,,,10030.0,,,498.58,24605.23,8765.51,456.53,1228.27,497.62,73485.83,735.0,5892.2,4364.26,,4157.95,,5436.0,10960.59,6415.46,,4849.49,,458.54,21485.31,,4940.29,4431.8,629.17,18598.0,13700.84,7702.06,,555.7,706.71,,7230.18,7053.82,12530.95,,,18029.56,11069.54,13734.76,540.39,8798.02,15897.22,,490.27,8191.69,7946.58,,539.82,12865.23,11343.5,,,23862.42,2740.82,8980.94,,,,918.87,,4810.9,353.42,585.25,700.24,542.84,939.92,8260.12,,11898.95,8642.27,4496.12,11143.52,
2018-09-25,5939.67,,14624.65,6437.12,,6077.43,,,,9957.87,,,499.28,24459.84,8742.75,456.42,1220.37,496.99,72669.79,729.7,5882.87,4359.73,,4071.87,,5440.26,10917.72,6405.97,,4811.64,,454.61,21671.03,,4915.6,4462.28,629.12,18561.09,13648.25,7756.61,,554.84,705.55,,7216.64,7043.92,12324.74,,,17898.39,11123.05,13708.49,540.98,8762.61,15748.42,,486.96,8172.21,7923.58,,537.71,12775.91,11217.25,,,23637.25,2699.94,8930.91,,,,919.49,,4834.11,352.35,584.74,702.38,542.0,934.42,8226.77,,11833.3,8616.19,4482.47,11122.74,
2018-09-26,5932.29,,14654.85,6443.45,,6090.75,,,,9980.03,,,503.06,24897.28,8765.21,455.51,1237.14,496.92,72835.84,733.57,5929.67,4366.29,,4097.67,,5447.84,10939.74,6427.97,,4826.73,,456.79,21682.56,,4930.77,4499.97,630.94,18705.51,13669.26,7767.97,,559.63,711.01,,7231.37,7070.56,12324.79,,,17966.51,11150.31,13801.28,542.95,8794.4,15851.81,,487.85,8179.54,7927.05,,536.45,12951.16,11227.52,,,23603.15,2758.52,8970.46,,,,925.58,,4941.65,352.76,586.79,711.35,542.96,935.7,8232.96,,11859.82,8631.23,4493.27,11176.25,
2018-09-27,5773.48,,14288.65,6382.63,,5921.45,,,,9731.18,,,500.07,24671.0,8614.27,445.18,1224.39,487.69,71986.52,715.46,5803.94,4324.05,,4039.45,,5327.35,10692.3,6251.03,,4822.08,,450.07,21190.86,,4917.08,4392.92,623.11,18683.14,13435.79,7642.9,,547.65,707.97,,6982.01,6922.52,12158.83,,,17627.12,10961.31,13543.19,532.99,8738.6,15585.46,,478.49,8023.72,7834.5,,526.1,12783.44,11036.42,,,22787.95,2746.19,8735.6,,,,904.51,,4848.98,343.62,583.01,708.53,529.51,916.27,8181.13,,11718.06,8476.82,4425.49,10978.85,
2018-09-28,5840.29,,14489.7,6478.78,,5964.19,,,,9829.28,,,502.73,24779.47,8702.98,448.99,1248.04,489.89,72650.19,720.68,5846.84,4360.41,,4098.97,,5403.24,10787.29,6327.46,,4872.63,,447.46,21219.79,,4937.82,4434.39,627.26,18837.52,13558.85,7696.05,,550.34,713.14,,7036.34,6989.34,12224.57,,,17820.81,11087.33,13655.97,531.16,8816.75,15730.36,,484.18,8104.61,7968.95,,529.65,12880.27,11171.95,,,23154.07,2778.59,8813.96,,,,915.04,,4943.66,347.62,591.2,714.94,533.57,922.69,8219.22,,11823.17,8561.12,4476.91,11154.57,
2018-10-08,5607.97,,14042.39,6333.93,,5710.55,,,,9490.55,,,487.72,23645.22,8491.63,437.81,1191.97,470.93,69992.52,685.74,5826.76,4259.02,,3923.16,,5221.29,10307.97,6146.2,,4760.45,,429.17,20440.12,,4854.61,4375.66,605.6,18180.51,13123.04,7532.56,,531.88,684.87,,6701.62,6726.41,11814.34,,,17224.26,10721.58,13222.64,526.94,8506.48,15292.89,,468.27,7851.51,7799.35,,512.7,12490.49,10647.05,,,22404.32,2678.06,8460.0,,,,878.29,,4796.96,335.95,580.2,692.23,510.68,894.66,8026.83,,11477.09,8289.06,4319.69,10789.29,
2018-10-09,5650.41,,14096.87,6395.97,,5721.49,,,,9525.75,,,489.52,23607.66,8526.36,440.06,1193.52,469.22,69878.2,684.81,5828.11,4247.06,,3875.02,,5238.17,10321.22,6189.54,,4798.15,,427.8,20114.65,,4985.7,4528.57,609.32,18186.19,13162.67,7549.73,,533.64,685.72,,6720.55,6716.99,11806.28,,,17256.39,10789.85,13295.89,539.28,8541.4,15379.54,,467.76,7877.21,7910.83,,517.22,12558.61,10635.85,,,22664.38,2669.88,8463.39,,,,884.25,,4827.11,336.04,589.23,690.26,510.42,897.77,8035.65,,11491.55,8304.12,4313.93,10917.63,
2018-10-10,5705.37,,14176.01,6374.33,,5778.04,,,,9584.13,,,491.11,23160.45,8534.07,439.51,1190.91,477.86,69850.06,685.61,5903.74,4271.53,,3868.41,,5312.52,10360.19,6272.26,,4811.27,,425.22,20213.62,,5037.19,4543.19,616.19,18181.0,13308.23,7563.04,,533.87,683.44,,6760.78,6714.4,11764.87,,,17312.99,10824.0,13351.12,542.13,8580.28,15392.02,,469.69,7794.8,7882.52,,516.86,12534.15,10588.57,,,22724.77,2677.9,8516.83,,,,894.22,,4812.21,336.43,589.92,694.71,511.66,899.65,8059.66,,11507.38,8344.35,4338.48,11044.41,
2018-10-11,5218.54,,13054.05,5868.74,,5276.42,,,,8810.5,,,459.97,21905.1,7956.98,411.8,1125.33,439.69,63859.0,627.3,5593.92,4034.63,,3625.51,,4905.09,9460.44,5850.7,,4489.73,,389.7,18579.46,,4764.35,4184.32,567.64,16891.97,12419.84,6996.71,,490.98,634.24,,6155.48,6149.44,10869.85,,,16290.99,10038.5,12304.11,531.09,7920.73,14177.99,,434.68,7184.96,7248.51,,474.55,11692.44,9820.9,,,20527.28,2542.52,7819.03,,,,824.93,,4474.63,316.49,550.68,649.22,467.95,817.64,7506.98,,10650.85,7787.72,4005.99,10267.06,
2018-10-12,5114.91,,12883.98,5816.76,,5241.72,,,,8684.99,,,459.66,22088.68,7850.62,408.92,1148.85,426.84,62113.48,626.11,5466.51,4012.18,,3664.34,,4891.76,9278.48,5833.82,,4559.6,,382.04,18609.4,,4834.21,4124.86,556.11,16857.68,12336.17,6905.82,,482.21,625.17,,6084.76,6038.38,10744.9,,,16279.41,9915.91,12206.35,543.47,7854.58,14073.23,,432.95,7042.22,7110.13,,473.19,11647.64,9768.42,,,20825.83,2589.81,7747.95,,,,817.26,,4454.41,315.06,547.31,657.36,464.22,788.17,7436.69,,10519.54,7693.69,3948.65,10248.05,
2018-10-15,5028.46,,12735.85,5808.47,,5160.46,,,,8602.73,,,448.92,21742.84,7787.47,402.42,1122.41,415.55,61132.19,623.24,5399.31,3961.37,,3602.18,,4806.33,9159.33,5813.11,,4463.64,,375.96,18475.69,,4677.9,4027.43,545.24,16619.09,12155.78,6822.72,,476.32,619.88,,6087.61,5941.37,10594.24,,,16091.75,9766.89,12063.24,553.94,7755.2,13873.84,,426.72,6912.12,6898.25,,470.5,11458.44,9698.58,,,20746.95,2549.43,7707.04,,,,808.18,,4386.5,306.9,537.45,646.82,461.32,761.09,7366.94,,10386.05,7574.71,3898.7,10114.67,
2018-10-16,4950.39,,12447.97,5695.64,,5068.61,,,,8480.35,,,440.64,21335.82,7638.92,393.89,1123.37,409.04,60593.09,619.1,5406.93,3898.27,,3534.55,,4715.66,8990.65,5729.27,,4344.86,,373.91,18281.63,,4564.46,3975.48,534.16,16216.45,11899.43,6674.32,,469.51,607.72,,5978.79,5837.97,10333.73,,,15654.28,9542.27,11796.04,549.6,7620.24,13512.51,,419.81,6686.93,6750.67,,469.6,11279.85,9505.52,,,20267.98,2550.77,7533.73,,,,794.23,,4260.65,305.91,524.33,630.57,451.18,724.05,7224.77,,10193.36,7404.73,3833.06,9870.54,
2018-10-17,5019.38,,12508.9,5761.14,,5140.27,,,,8571.9,,,443.52,21308.32,7698.55,396.63,1118.63,411.7,61223.65,625.9,5383.81,3935.41,,3598.52,,4770.07,9192.71,5793.89,,4410.31,,379.51,18309.65,,4658.18,3929.57,541.83,16241.76,12042.45,6717.54,,473.17,615.17,,6101.13,5956.78,10387.64,,,15838.46,9675.38,11887.09,547.96,7632.07,13619.44,,420.01,6658.72,6763.2,,474.21,11292.71,9573.57,,,20600.17,2567.85,7660.09,,,,793.96,,4260.43,308.39,525.42,624.63,464.63,718.82,7280.12,,10294.76,7506.09,3860.88,9914.42,
2018-10-18,4905.98,,12185.11,5630.45,,5011.57,,,,8317.56,,,428.47,20722.09,7489.45,389.06,1089.12,397.88,60040.84,605.09,5135.73,3864.08,,3497.58,,4622.5,8922.41,5592.02,,4221.09,,369.49,17475.85,,4418.87,3708.56,528.65,15768.4,11694.82,6448.74,,457.94,593.77,,5913.79,5774.88,10109.66,,,15260.55,9376.49,11495.27,513.07,7245.63,13153.2,,407.46,6407.59,6477.43,,458.8,10978.88,9335.7,,,19751.03,2510.28,7427.68,,,,767.28,,4098.66,295.0,508.64,604.29,452.53,706.91,7081.64,,9981.07,7325.84,3713.58,9509.57,
2018-10-19,4996.87,,12403.63,5740.51,,5136.85,,,,8493.68,,,437.84,21184.41,7580.96,396.16,1148.48,403.29,62687.8,617.46,5144.97,3925.07,,3585.66,,4692.44,9188.14,5707.63,,4290.35,,382.5,17797.69,,4470.87,3742.67,536.09,16152.89,11892.43,6565.91,,465.8,608.43,,6100.73,5908.04,10313.41,,,15572.75,9527.83,11691.83,511.0,7342.93,13451.38,,412.53,6521.56,6574.61,,461.84,11204.34,9517.27,,,20119.0,2578.09,7644.7,,,,784.94,,4184.68,300.72,518.89,618.98,469.9,729.89,7198.1,,10196.01,7478.59,3782.93,9648.83,
2018-10-22,5238.95,,13000.05,5988.16,,5392.51,,,,8896.32,,,458.78,22246.3,7977.31,412.96,1224.01,424.07,68962.39,646.5,5394.03,4076.83,,3766.8,,4933.56,9643.93,5978.8,,4491.62,,413.97,18783.53,,4669.41,3917.9,556.67,16976.4,12451.31,6883.02,,489.95,640.76,,6430.1,6176.21,10837.52,,,16412.49,10057.02,12255.97,532.28,7735.64,14109.01,,431.58,6872.72,6934.38,,487.0,11747.23,10001.56,,,21345.27,2681.78,8056.04,,,,825.73,,4376.81,314.71,544.33,651.19,494.12,769.58,7517.53,,10705.67,7804.89,4006.5,10120.31,
2018-10-23,5155.29,,12860.38,5884.04,,5325.0,,,,8826.45,,,455.54,21391.68,7910.18,411.21,1184.98,427.45,69955.32,635.98,5301.71,4013.16,,3685.65,,4863.16,9462.9,5947.93,,4443.88,,415.18,18502.71,,4627.9,3845.46,556.03,16742.14,12249.64,6879.95,,487.19,628.75,,6325.15,6103.07,10713.3,,,16178.81,9861.61,12116.12,555.52,7639.16,13967.64,,427.63,6843.17,6858.51,,481.92,11555.02,9899.88,,,20933.49,2620.85,7905.61,,,,817.24,,4378.72,310.09,538.02,640.78,484.81,749.16,7393.05,,10584.04,7712.03,3978.4,9961.66,
2018-10-24,5183.05,,12878.76,5880.68,,5321.8,,,,8856.16,,,454.76,21119.7,7920.88,408.79,1212.99,428.43,71925.73,639.92,5313.75,4030.32,,3701.19,,4884.7,9441.16,5921.83,,4446.32,,427.14,18565.38,,4686.72,3817.06,551.29,16701.58,12222.37,6878.57,,485.61,628.99,,6300.45,6130.55,10780.52,,,16140.51,9828.75,12149.37,565.05,7644.05,13994.93,,429.55,6879.82,6905.91,,486.55,11546.98,9860.37,,,20809.12,2704.85,7910.36,,,,815.83,,4392.8,309.82,540.52,641.1,483.18,751.47,7414.15,,10720.24,7707.87,4015.43,10008.53,
2018-10-25,5131.2,,12889.42,5898.7,,5297.71,,,,8756.54,,,460.3,20816.97,7873.21,408.64,1248.0,425.9,76067.99,632.44,5263.84,4011.26,,3649.7,,4831.46,9318.38,5875.48,,4465.64,,432.2,18282.75,,4717.92,3777.82,545.39,16587.21,12072.15,6830.03,,482.67,622.46,,6241.25,6119.97,10866.3,,,15916.1,9684.14,12044.21,588.48,7668.96,13913.79,,423.43,6912.38,6887.42,,483.38,11390.94,9776.72,,,20632.35,2755.08,7825.19,,,,803.67,,4335.97,307.73,538.63,639.64,476.69,743.95,7383.17,,10648.59,7643.47,4009.19,9910.66,
2018-10-26,5194.4,,12983.76,5916.18,,5305.09,,,,8771.76,,,456.59,20601.05,7996.43,410.96,1215.65,427.92,75192.44,630.8,5320.79,4034.23,,3650.72,,4841.1,9328.16,5887.07,,4527.85,,426.4,18331.28,,4874.86,3799.12,552.24,16625.17,12140.31,6882.9,,486.79,623.0,,6313.39,6147.33,11193.21,,,15968.36,9822.69,12110.06,578.86,7743.37,14008.63,,428.81,6961.97,6961.14,,482.4,11305.25,9842.26,,,21607.29,2729.28,7842.8,,,,806.32,,4366.64,310.33,542.6,639.14,475.79,748.36,7441.82,,10709.75,7671.14,4059.52,9967.99,
2018-10-29,5140.78,,12761.37,5850.09,,5244.77,,,,8677.48,,,447.74,19488.62,7856.03,410.23,1161.68,421.78,74997.67,623.6,5247.47,3989.56,,3590.03,,4758.75,9238.67,5817.87,,4432.16,,423.12,18177.76,,4716.2,3756.43,542.58,16379.2,12042.93,6823.34,,479.78,615.42,,6248.93,6078.19,10985.4,,,15732.38,9678.91,11980.74,570.14,7593.0,13818.8,,424.1,6795.3,6828.98,,476.25,11023.73,9640.32,,,21422.23,2680.17,7755.36,,,,797.92,,4263.69,307.85,534.79,626.6,472.27,747.97,7379.19,,10562.49,7580.73,4009.92,9813.78,
2018-10-30,5229.05,,13116.08,5911.46,,5301.76,,,,8799.98,,,445.51,19543.45,7957.26,415.43,1179.13,426.04,79596.71,627.06,5278.12,4018.52,,3620.41,,4813.42,9349.12,5905.89,,4460.63,,443.24,18367.96,,4740.33,3777.73,544.83,16571.26,12196.87,6925.89,,483.58,622.86,,6288.83,6165.38,11098.1,,,15849.03,9774.46,12121.3,564.87,7725.42,14049.59,,430.15,6936.53,6937.64,,480.37,11232.11,9751.78,,,21743.15,2739.94,7817.28,,,,807.1,,4290.7,310.4,537.83,634.91,477.14,742.99,7486.73,,10686.99,7670.18,4068.71,9911.39,
2018-10-31,5310.42,,13272.83,5964.25,,5377.02,,,,8912.32,,,450.1,20114.6,8067.91,419.56,1178.54,430.81,78921.77,636.62,5372.22,4059.96,,3700.07,,4887.14,9505.46,5985.89,,4512.5,,449.12,18587.88,,4792.39,3843.96,552.08,16917.9,12464.81,7034.75,,490.61,639.19,,6364.59,6245.57,11214.54,,,16321.35,9917.55,12297.4,566.63,7814.14,14232.14,,437.47,7037.82,7162.76,,490.03,11428.93,9928.96,,,21903.8,2740.23,7971.19,,,,822.08,,4357.94,313.46,546.24,641.89,482.46,757.64,7612.54,,10788.7,7787.02,4201.0,10078.63,
2018-11-01,5331.83,,13243.71,5985.31,,5465.97,,,,8936.8,,,454.84,20388.84,8086.38,420.04,1181.14,432.45,79711.0,650.57,5354.68,4067.29,,3737.96,,4902.06,9679.1,5985.03,,4478.16,,452.13,18771.92,,4752.42,3836.11,551.0,17004.13,12491.68,7090.19,,491.94,644.54,,6441.19,6302.38,11234.0,,,16418.24,10003.46,12369.75,595.8,7844.36,14298.66,,443.87,7078.26,7148.0,,491.82,11436.3,9992.49,,,21848.74,2719.15,8016.37,,,,828.26,,4406.03,313.66,543.73,643.04,492.81,758.91,7617.32,,10820.63,7809.66,4212.3,10091.65,
2018-11-02,5457.21,,13551.52,6126.48,,5643.84,,,,9182.06,,,462.04,21126.26,8281.36,431.4,1235.81,445.59,82048.67,677.09,5457.44,4138.95,,3956.92,,5113.77,9938.7,6148.07,,4571.53,,461.7,19337.31,,4831.2,3921.63,570.4,17549.49,12765.6,7234.2,,503.87,669.89,,6631.66,6481.33,11444.27,,,16760.43,10406.61,12706.53,597.03,8101.75,14659.58,,455.78,7294.0,7356.6,,504.29,11778.49,10349.84,,,22384.44,2785.82,8284.87,,,,853.58,,4528.39,320.25,558.29,660.57,509.16,786.07,7803.28,,11062.84,8027.66,4278.08,10386.48,
2018-11-05,5533.1,,13641.85,6122.81,,5692.42,,,,9315.46,,,460.54,20927.01,8397.97,440.66,1223.41,450.7,83241.56,684.97,5654.54,4163.85,,3910.99,,5129.59,10015.21,6224.65,,4556.4,,479.58,19321.97,,4838.21,4025.49,579.1,17592.01,12854.92,7289.6,,509.22,671.41,,6681.37,6545.84,11622.12,,,16852.81,10472.4,12852.85,598.51,8193.65,14791.72,,463.02,7445.58,7371.51,,508.18,11845.67,10353.9,,,22610.35,2755.89,8337.24,,,,860.86,,4584.02,325.36,561.26,663.76,512.24,790.37,7853.7,,11141.53,8058.83,4400.78,10467.16,
2018-11-06,5549.58,,13567.51,6103.61,,5636.58,,,,9260.86,,,454.9,20731.73,8417.1,440.43,1218.48,447.02,82108.29,678.26,5674.35,4166.06,,3892.2,,5188.41,9981.21,6157.34,,4569.87,,474.22,19166.55,,4819.15,4015.76,568.78,17615.1,12880.34,7312.69,,507.02,672.11,,6652.45,6565.81,11747.7,,,16815.68,10437.37,12808.74,599.69,8234.45,14827.88,,465.95,7548.47,7364.69,,499.59,11832.34,10342.77,,,22369.53,2730.35,8298.3,,,,850.12,,4567.61,322.31,558.91,664.33,508.59,784.16,7841.6,,11174.96,7994.0,4536.38,10404.1,
2018-11-07,5497.46,,13494.64,6072.58,,5648.13,,,,9279.88,,,453.64,20788.88,8441.77,442.85,1205.59,444.24,80513.0,675.45,5660.74,4151.29,,3868.88,,5165.67,9971.0,6143.06,,4534.93,,472.85,19045.57,,4768.33,3982.73,569.07,17598.89,12784.82,7313.17,,509.48,670.99,,6707.42,6548.38,11648.48,,,16690.96,10348.56,12769.35,612.81,8188.38,14772.45,,462.95,7506.14,7427.52,,498.97,11838.66,10259.14,,,22122.65,2711.56,8288.51,,,,849.57,,4528.44,323.97,559.17,666.36,510.36,785.49,7845.77,,11085.48,7982.66,4538.29,10358.09,
2018-11-08,5527.5,,13489.73,6049.24,,5638.73,,,,9318.18,,,449.74,20840.44,8488.81,445.52,1203.58,445.0,79116.93,672.72,5615.45,4151.32,,3846.6,,5220.98,9936.69,6141.61,,4516.3,,474.38,18759.24,,4764.65,3992.06,571.22,17633.71,12721.2,7384.35,,512.18,667.17,,6658.54,6516.81,11696.57,,,16622.82,10395.44,12784.11,603.76,8243.04,14744.11,,467.89,7568.85,7352.91,,504.43,11901.6,10329.06,,,22226.63,2718.98,8243.87,,,,847.77,,4488.09,322.52,558.18,664.07,505.66,778.0,7836.47,,11079.12,7999.72,4613.74,10368.91,
2018-11-09,5499.65,,13468.51,5996.55,,5611.29,,,,9341.98,,,442.92,20772.93,8516.61,446.85,1182.82,445.76,79125.26,671.65,5609.95,4137.34,,3802.13,,5323.64,9912.8,6138.07,,4476.07,,471.47,18804.0,,4720.14,3949.43,572.98,17535.3,12677.97,7351.11,,512.5,665.94,,6759.36,6501.16,11729.74,,,16521.86,10393.49,12754.77,581.64,8207.97,14735.9,,465.64,7657.72,7295.26,,504.57,11860.31,10282.15,,,22326.4,2650.16,8263.08,,,,851.16,,4444.01,323.25,556.77,660.58,505.54,780.4,7807.96,,11043.62,7981.44,4664.73,10349.2,
2018-11-12,5632.45,,13910.04,6124.91,,5788.9,,,,9611.24,,,449.76,21072.7,8718.16,459.14,1186.85,468.53,80848.77,695.38,5767.67,4272.41,,3864.24,,5457.43,10227.43,6306.28,,4552.19,,480.69,19266.41,,4808.54,4065.47,592.55,18018.85,12993.27,7554.48,,528.6,685.44,,6974.76,6754.1,12043.27,,,16972.28,10722.86,13167.07,588.25,8397.76,15232.46,,479.84,7968.21,7490.02,,521.22,12157.4,10476.62,,,22938.04,2669.06,8530.03,,,,877.98,,4548.71,331.17,574.29,677.46,524.96,810.19,8049.31,,11335.0,8229.31,4841.53,10646.0,
2018-11-13,5760.27,,14126.82,6234.03,,5890.8,,,,9832.21,,,464.25,21575.68,8932.08,467.78,1203.25,479.86,83345.23,709.6,5885.87,4343.15,,3959.61,,5576.66,10434.85,6408.35,,4606.3,,497.52,19527.24,,4881.57,4135.18,605.11,18327.25,13191.29,7732.63,,540.19,699.28,,7062.93,7039.08,12348.18,,,17261.89,10998.37,13431.64,608.21,8601.58,15668.75,,497.2,8182.35,7654.53,,535.1,12415.39,10692.8,,,23533.12,2690.94,8660.28,,,,892.55,,4632.57,338.5,584.91,686.8,534.21,822.27,8228.17,,11607.37,8414.93,4956.68,10844.39,
2018-11-14,5806.55,,14133.97,6254.84,,5897.28,,,,9855.0,,,463.03,21326.85,8951.82,465.77,1189.89,483.55,81798.91,704.78,5882.62,4354.45,,4004.64,,5622.4,10431.26,6417.86,,4648.54,,490.96,19433.54,,4888.49,4109.69,607.85,18384.37,13224.44,7751.28,,538.43,698.65,,7028.58,7028.25,12416.6,,,17270.77,11030.26,13380.57,604.86,8635.25,15696.68,,497.14,8125.0,7619.76,,537.69,12345.52,10747.48,,,23903.21,2657.32,8685.62,,,,893.24,,4633.59,338.47,581.36,690.21,535.49,819.37,8243.68,,11612.37,8402.75,4969.07,10829.97,
2018-11-15,5967.99,,14402.72,6308.52,,6045.98,,,,10050.52,,,468.69,21466.2,9110.27,472.61,1223.02,490.68,84765.51,721.11,6042.58,4405.39,,4042.97,,5703.39,10730.41,6564.94,,4682.19,,502.47,20158.14,,4947.9,4177.41,611.08,18689.01,13531.8,7838.2,,550.45,714.51,,7218.79,7183.21,12590.66,,,17497.12,11436.24,13637.96,608.29,8737.01,15991.82,,508.35,8198.21,7739.07,,544.67,12541.59,10950.72,,,24135.48,2690.5,8882.43,,,,914.25,,4715.87,344.43,589.09,700.03,553.43,840.8,8323.25,,11792.96,8519.03,5086.52,10999.1,
2018-11-16,6024.2,,14534.64,6357.73,,6108.2,,,,10156.23,,,476.69,21527.07,9255.37,480.15,1298.25,493.65,87517.54,731.42,6087.77,4469.98,,4016.8,,5743.35,10905.15,6606.23,,4672.04,,523.3,20348.8,,4939.44,4193.91,612.39,18792.92,13632.12,7909.59,,555.79,718.85,,7305.87,7268.62,12852.59,,,17580.91,11600.35,13793.71,613.96,8809.46,16131.19,,512.03,8408.82,7807.09,,549.01,12657.99,11116.03,,,23794.42,2705.97,8978.41,,,,919.96,,4834.26,349.52,593.39,707.08,558.22,841.43,8395.46,,11971.91,8588.33,5229.51,11092.12,
